DPO_mean,Weighted_SFT_mean,Mean_difference,DPO_median,DPO_SD,Difference_SD
0.5704222222222222,0.5534157407407407,0.017006481481481477,0.52085,0.26852747795606596,0.1571770792980427
0.5680925925925927,0.5534157407407407,0.014676851851851845,0.54705,0.26352898994749774,0.15341765157339493
0.5777296296296297,0.5534157407407407,0.02431388888888889,0.55555,0.26721596301415296,0.1588406392703096
0.5722666666666667,0.5534157407407407,0.018850925925925924,0.5359,0.26919823533326154,0.15552971558207515
0.5658925925925926,0.5534157407407407,0.012476851851851848,0.5385,0.26247504579339287,0.15694832747289342
0.5542527777777778,0.5534157407407407,0.0008370370370370342,0.52545,0.273878994174719,0.15456888105071356
0.5748916666666666,0.5534157407407407,0.021475925925925926,0.5469999999999999,0.26076188878014156,0.1627338793545734
0.5586722222222222,0.5534157407407407,0.005256481481481478,0.5305500000000001,0.2630152320784786,0.15480848419911517
0.5605388888888889,0.5534157407407407,0.007123148148148151,0.54705,0.27513087789059115,0.15379827703814852
0.5637027777777778,0.5534157407407407,0.010287037037037036,0.5556000000000001,0.26714803605825355,0.14564122483846123
0.5593592592592592,0.5534157407407407,0.005943518518518514,0.5305500000000001,0.26349055633542323,0.1495633896636849
0.5672425925925926,0.5534157407407407,0.013826851851851849,0.5528,0.26397883383137494,0.16667805141542003
0.582025925925926,0.5534157407407407,0.028610185185185183,0.5556000000000001,0.2641396838655498,0.15220613048420467
0.5749981481481482,0.5534157407407407,0.021582407407407415,0.5528,0.27067407651541575,0.1609082717904795
0.5552259259259258,0.5534157407407407,0.0018101851851851781,0.5126499999999999,0.2748300964930642,0.15009813982037046
0.5716777777777778,0.5534157407407407,0.01826203703703703,0.57365,0.2767668131249699,0.16703111060467266
0.5662962962962963,0.5534157407407407,0.012880555555555551,0.51895,0.2785680486760169,0.1569146946403714
0.5711305555555556,0.5534157407407407,0.017714814814814808,0.5556000000000001,0.26786612448463404,0.14651496610411086
0.553012037037037,0.5534157407407407,-0.00040370370370370446,0.5185,0.2678012244838773,0.16533619045449438
0.5620685185185186,0.5534157407407407,0.008652777777777777,0.53095,0.27213349996535185,0.15640158379240468
0.5606944444444444,0.5534157407407407,0.0072787037037036996,0.5359,0.27102856277153936,0.15049147586685527
0.5606157407407407,0.5534157407407407,0.007199999999999996,0.5305500000000001,0.2602342737353191,0.16191915832221862
0.5679,0.5534157407407407,0.014484259259259256,0.54585,0.2659009361594413,0.1594118900348807
0.5723518518518519,0.5534157407407407,0.018936111111111112,0.5528,0.26971938636241216,0.1520587413907314
0.5563564814814815,0.5534157407407407,0.0029407407407407386,0.5359,0.2674380659451386,0.15426860422624386
